2460.00	71159.09	263.51	0.0024142	93.91	103.00	8.67	24.39
2470.00	71068.18	263.50	0.0024060	94.00	102.60	8.73	24.67
2480.00	70982.31	263.44	0.0023981	94.00	102.70	8.79	25.00
2490.00	70890.00	263.36	0.0023901	94.00	102.95	8.84	25.42
2500.00	70795.00	263.27	0.0023793	93.75	103.11	8.90	25.96
2510.00	70710.91	263.19	0.0023635	93.00	103.07	8.96	26.60
2520.00	70620.00	263.10	0.0023544	93.00	103.38	9.03	27.41
2530.00	70520.00	263.10	0.0023544	93.00	103.24	9.09	28.25
2540.00	70432.31	263.04	0.0023544	93.62	103.67	9.14	29.07
2550.00	70344.17	263.00	0.0023503	94.00	103.72	9.19	29.92
2560.00	70250.00	262.97	0.0023420	94.00	103.44	9.24	30.81
2570.00	70150.83	262.90	0.0023337	94.00	103.62	9.28	31.66
2580.00	70059.17	262.90	0.0023254	94.00	103.12	9.31	32.46
2590.00	69968.18	262.82	0.0023246	94.00	103.70	9.32	33.23
2600.00	69883.33	262.80	0.0023246	94.00	103.75	9.32	33.86
2610.00	69795.00	262.75	0.0023146	93.50	103.63	9.30	34.39
2620.00	69703.33	262.67	0.0023014	93.00	103.67	9.27	34.81
2630.00	69611.82	262.60	0.0022911	93.00	103.69	9.23	35.13
2640.00	69520.83	262.59	0.0022740	93.00	102.86	9.16	35.33
2650.00	69429.17	262.51	0.0022657	93.00	103.11	9.09	35.39
2660.00	69343.84	262.43	0.0022511	93.00	103.04	9.02	35.31
2670.00	69250.00	262.35	0.0022400	93.00	103.13	8.95	35.15
2680.00	69156.16	262.27	0.0022289	92.69	103.23	8.87	34.89
2690.00	69070.83	262.20	0.0022134	92.00	103.02	8.81	34.58
2700.00	68979.17	262.20	0.0021968	92.00	102.11	8.76	34.17
2710.00	68887.50	262.13	0.0021802	92.00	101.89	8.72	33.72
2720.00	68801.66	262.04	0.0021636	92.00	101.75	8.71	33.24
2730.00	68710.00	261.95	0.0021463	91.55	101.59	8.72	32.73
2740.00	68616.67	261.87	0.0021321	91.00	101.58	8.76	32.23
2750.00	68531.82	261.80	0.0021237	91.00	101.66	8.82	31.77
2760.00	68441.67	261.79	0.0021155	91.00	101.22	8.92	31.33
2770.00	68358.33	261.71	0.0021155	91.00	101.85	9.04	31.00
2780.00	68267.50	261.70	0.0021080	91.00	101.44	9.17	30.75
2790.00	68175.83	261.64	0.0020939	91.00	101.15	9.33	30.59
2800.00	68084.54	261.55	0.0020811	91.00	101.19	9.50	30.50
2810.00	67993.64	261.50	0.0020721	91.00	101.11	9.70	30.50
2820.00	67905.00	261.47	0.0020632	90.75	100.78	9.89	30.55
2830.00	67820.91	261.39	0.0020549	90.00	101.01	10.07	30.64
2840.00	67730.00	261.30	0.0020458	90.00	101.26	10.27	30.74
2850.00	67646.67	261.22	0.0020292	90.00	101.07	10.43	30.81
2860.00	67557.27	261.20	0.0020186	90.00	100.56	10.60	30.83
2870.00	67466.36	261.14	0.0020096	90.00	100.55	10.76	30.79
2880.00	67380.00	261.10	0.0020010	90.00	100.32	10.90	30.69
2890.00	67293.33	261.07	0.0019960	90.00	100.25	11.02	30.53
2900.00	67201.67	261.00	0.0019943	90.00	100.63	11.12	30.30
2910.00	67110.00	261.00	0.0019860	90.00	100.08	11.22	30.01
2920.00	67026.66	260.92	0.0019777	89.17	100.29	11.31	29.66
2930.00	66943.33	260.90	0.0019694	89.00	99.89	11.39	29.25
2940.00	66855.00	260.85	0.0019611	89.00	99.79	11.46	28.80
2950.00	66766.15	260.80	0.0019562	89.00	99.86	11.53	28.33
2960.00	66680.91	260.79	0.0019553	89.00	99.77	11.59	27.86
2970.00	66590.00	260.70	0.0019462	89.00	99.99	11.67	27.30
2980.00	66499.09	260.70	0.0019462	89.00	99.86	11.74	26.71
2990.00	66415.00	260.63	0.0019313	88.25	99.64	11.80	26.19
3000.00	66331.67	260.60	0.0019205	88.00	99.18	11.86	25.68
3010.00	66244.17	260.56	0.0019080	88.00	98.78	11.92	25.20
3020.00	66155.00	260.47	0.0018914	87.75	98.54	11.98	24.75
3030.00	66071.67	260.39	0.0018756	87.00	98.33	12.04	24.34
3040.00	65988.33	260.31	0.0018673	87.00	98.52	12.09	23.99
3050.00	65898.18	260.22	0.0018584	87.00	98.72	12.15	23.68
3060.00	65806.67	260.20	0.0018499	87.00	98.30	12.20	23.45
3070.00	65719.23	260.15	0.0018374	87.00	97.91	12.25	23.28
3080.00	65635.00	260.08	0.0018242	87.00	97.78	12.29	23.16
3090.00	65551.66	259.99	0.0018159	87.00	97.96	12.33	23.08
3100.00	65468.33	259.91	0.0018076	87.00	98.13	12.38	23.04
3110.00	65377.50	259.82	0.0017918	86.25	97.88	12.41	23.04
3120.00	65291.67	259.74	0.0017752	86.00	97.59	12.45	23.06
3130.00	65209.09	259.65	0.0017623	86.00	97.53	12.49	23.12
